"frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty [nm]"
54.0,16010.796930764347,14476.100814805046,116.49435472338648,6113.821685642755,35.68534856089076,35.907506233228126,4.395127055145513
54.0,17058.120491221263,14486.847660554226,112.79997754276685,3939.1182827724583,30.73817449802452,27.403461729276238,4.935384262760991
54.0,17252.84703537068,30023.210856836013,116.52668405938495,4398.087313852249,30.24833399502127,23.417315928308806,4.15060651261303
54.0,26341.604591510386,31325.828343981346,125.52449069870107,2392.1120477077125,20.49531608404416,15.376679075548395,5.8579831086142455
54.0,28695.99199856557,28654.972518315055,120.35419711445994,3702.2978969301803,27.304332424902785,17.548706146277272,4.088530698216634
54.0,30495.45730703166,9988.961284622344,120.67462513165498,4242.055411684684,26.069235686329783,20.286578774347724,4.070912236821956
54.0,33416.92944659492,26213.09309201588,117.94603210514002,1165.0251931203911,17.42294371684199,9.335799769164666,6.768157613184915
55.0,5934.342074528888,23992.543264536907,111.05568205900477,2403.775410026206,21.043281934073217,19.998885994600474,5.79494822462067
55.0,9550.623385358605,25151.972213518,118.34807710941008,4443.307167653598,27.173035503596385,24.172911367529213,4.340250661972761
55.0,11332.441045948051,31885.704557397185,119.72711316595463,1124.322582044125,16.2093128821204,7.397412451905682,6.099736877402723
55.0,12584.222570925278,6702.506188694307,118.5912636423069,2565.106153325398,22.057148899858728,14.806397363223633,4.836506169993282
55.0,16014.119613054478,14481.192137042019,118.01189260285689,5608.855832357686,32.996209580231806,35.85149564296857,4.877509447959659
55.0,17064.33768141553,14481.87097204756,121.09770516565227,3711.795473806476,25.14394853384492,22.690377199784006,5.062437873052725
55.0,17254.608311371263,30026.3181416803,116.02770935739774,4328.405139059101,24.9911445215674,24.717589132304383,4.367883055219492
55.0,21549.62211370488,14228.453951200085,123.17424383371892,5708.452621603049,30.330738698614702,38.148858797450266,5.500478319011895
55.0,24079.340046014895,10420.66971703459,104.22589138129993,4917.725476286171,110.04260766156482,91.20434824003269,10.525511630063448
55.0,26350.13390125921,31324.211071957117,124.57975451820604,2252.314906268924,21.10070839550366,12.613787211872747,5.236293039155448
55.0,28697.801962888,28656.160968261527,121.51843831640187,3653.8910990397985,22.86784237323668,17.30895002843365,4.162517865010437
55.0,33416.28928757264,26226.467583026522,122.65017216191683,1379.3254394466776,16.633147011530554,7.877165006099645,5.584674358424493
55.0,33647.37934215404,25191.87237914997,124.7206798616205,1683.0866616318317,17.741350891651866,9.95426193002584,5.684681794360407
56.0,5927.336066840152,23987.46750897964,119.50894409122323,2394.3253521125785,19.358382734814356,13.73105558347642,4.920633944940756
56.0,9552.585904709838,25150.93349696282,120.36896693405883,4612.07351092777,27.150586424525258,25.137270604631713,4.4686166917318815
56.0,11333.373975522441,31893.855092957823,121.77669814427765,1281.7897936034228,15.205716875774465,8.93910580443725,6.383648081363758
56.0,12572.894365369206,6710.629601296547,121.5238911097824,2871.867216787174,19.871356463644524,17.11657151113609,5.109746133937345
56.0,16012.462649898729,14478.409231588486,114.78583374609666,5574.370889728452,35.08948470706109,28.716226443189253,3.848398707416729
56.0,17059.280928240732,14481.918469089078,115.01008133979613,3915.2181763881326,28.44316729008706,26.036760620506733,4.924111236147544
56.0,17253.514382247184,30021.85561697129,113.75305557890378,4210.670032754556,28.519454062293338,23.185459274366725,4.101202531498809
56.0,21541.4430929272,14224.362507208923,122.7152666033373,5902.549930684569,29.55338945456916,33.20954648918449,4.675382404532818
56.0,24084.749244013325,10420.76829856133,111.56420008897327,4999.692083811153,109.52977647170843,98.40000057309597,12.764549994029263
56.0,26340.450486628466,31326.75385374511,123.21662941838687,2192.7780183841464,21.232903649533462,11.879455738307005,5.035093771943563
56.0,28692.315985571906,28651.577679295926,119.66055888230892,3759.420456333769,26.84417108297167,20.48219434073282,4.502580098884626
56.0,30490.982600508887,9995.574220093924,124.87580342664594,4210.697550222094,26.718734587664265,25.073639601279478,5.1886290776490975
56.0,33406.20200245848,26212.192463893145,118.74585802724935,1258.5243732125668,16.952776582340853,8.457231155086053,5.984151542449448
56.0,33626.500227443714,25191.07365721099,127.24563314495585,1804.8729184386946,18.64545600506201,10.230980530335508,5.648608035933322
57.0,5937.214456677583,24001.026212429384,111.00095902350084,2078.3165310229615,20.824257542352747,11.938086521954304,4.436836621741168
57.0,9562.538565937113,25155.63868361664,113.89796920413569,4216.376981418535,25.776406728042943,19.97139883028336,3.6535238407545214
57.0,11337.950797080199,31895.41914567585,123.23164151822445,1338.8982307264139,15.60509348429488,9.095189424425191,6.352454069114417
57.0,12574.210115309608,6707.304686589351,121.53970878427538,2750.8851019479976,20.551959762273558,16.277117538736412,5.105086250499953
57.0,16022.625291972445,14478.497696903481,109.52573334291202,4976.280691641556,35.79275633856537,26.01576547174328,3.615780167370381
57.0,17067.237727373955,14488.820969234388,116.86164706892619,3915.4162667642668,24.952663133470903,23.62509442329077,4.6717873159336065
57.0,17261.232306279002,30026.646907980565,119.40933631597646,4111.3761102334565,23.633175198596984,22.950572303577324,4.536650786081769
57.0,19517.06223521185,17355.859653856478,126.87604236559032,11601.531372507501,43.09237686890006,49.50447785724978,3.7494130847347895
57.0,20465.958422235766,6417.346306656462,124.80855671946652,8003.645764471477,31.300212344467646,46.91184786326919,4.930649261773994
57.0,21554.728924125062,14234.357482421141,119.24400728901344,5950.659074308368,31.538034028871774,40.96324015379578,5.302177456149561
57.0,24059.206132434752,6762.948476747345,121.96287712010873,6487.1745207501845,31.05331181971977,43.12248197479244,5.341315013638343
57.0,24075.278207538297,10421.0085292177,100.48909774527526,4985.614418516151,108.9623263782709,94.77951493121648,10.030998537965306
57.0,26350.654585453543,31326.993694003955,123.6167466500854,2060.4251059563694,20.452714780782845,13.277938300885742,5.8051885411427895
57.0,28696.89948750242,28653.162254596595,116.57732334008715,3340.3620085632115,27.016174596678212,15.260157471820747,3.820941205269753
57.0,30495.83843959804,9994.056055611281,126.19990535818772,4352.422756486221,25.00737411397329,18.665681914516853,4.03738834541278
57.0,33408.22644189093,26233.482244289808,120.33831696862553,1162.4223429518197,16.60561327012232,8.418845197946307,6.520347742258855
57.0,33647.49876264404,25202.510634304548,127.29271272772714,1721.4677678167345,17.046594644226225,9.351173421112739,5.5282971178848594
58.0,5934.697173024561,23999.528003493102,117.9503640126827,2258.739228805084,20.4693675345816,15.001279806958966,5.413946176510702
58.0,9564.316864813605,25165.164107030745,108.80997068310933,4218.409637778373,29.363636450253544,27.953426453454547,4.408413808842258
58.0,11339.721011431759,31896.3838301566,126.13593183080013,1305.8830974501648,14.635221559327938,9.165785922874546,6.78929761094122
58.0,12582.496528214328,6711.522755426551,121.68238102683918,2881.0546312959323,21.402429034488524,17.51329899317226,5.201018855177402
58.0,16015.614751737467,14485.92010505462,115.91462127069745,5608.864648776748,33.537714168779104,31.572867456628646,4.220837053711044
58.0,17074.0114685108,14481.559041037304,120.53024812377832,3839.257120666629,24.996497260882418,21.13688214099806,4.5907800353354355
58.0,17257.081586780605,30028.012398674615,114.47178567846068,3875.9769006203524,26.57839788006238,21.837760602547643,4.259399433667057
58.0,20465.606875015623,6418.95798116476,123.48273655231817,8398.234113501558,33.269160716589724,48.15689034943798,4.72538771812522
58.0,21563.798122735276,14232.286675931566,116.12657965629336,5450.780703338384,33.50742319361481,35.9177998621232,4.869314663293536
58.0,24056.104261903496,6766.768818345059,123.8428999318913,6625.726711269853,28.606783927518865,42.76871637423319,5.349103529420576
58.0,26348.416732353515,31334.60252700335,125.78669051802368,2282.1771288608215,19.443872904947217,13.364596605480518,5.496260423262906
58.0,28705.96694581795,28654.42663171016,119.03792574339005,3784.468562206202,25.349509054749745,25.197792050233627,5.265759084092536
58.0,30496.85435625923,9994.116084358466,124.52591694106894,4633.716286183295,28.43885680279853,21.128255164763782,4.107246402510536
58.0,33429.2933658163,26227.8283294967,113.92243261751811,1207.318047313071,17.143463536466818,8.50524448644771,5.807569414993862
58.0,33651.10152869237,25195.431315944155,126.53051623738439,1725.8581761213036,17.359487254618628,9.793256450766812,5.637058129606269
59.0,5923.671109098902,23984.373031951116,111.48187682101809,2316.391219021852,19.52346886544854,14.036200451101038,4.566507840090337
59.0,9551.097151812435,25154.670267377853,113.54906522319845,4334.900627797719,29.319037818632058,29.8474991869033,4.920056005354929
59.0,11320.569769146538,31890.624697902014,124.86309610778285,1175.7644544769155,16.0047616008504,7.0636779798815095,6.112397917385582
59.0,12583.474979958386,6712.265999449767,110.05956284325258,2469.2739606298733,22.564910704154038,15.342511573342804,4.511526347706135
59.0,16017.570832688607,14483.670912471334,114.26547226310738,5131.313939047155,34.79404449167868,30.54940061239101,4.340200518628698
59.0,17058.70684425418,14475.983423032863,125.63599470241812,4289.925333969685,23.67204127094699,23.516040264858265,4.884665676914939
59.0,17250.245428963728,30021.595109783724,118.6091363545811,3509.366654872006,26.319816446521607,15.683259134768027,3.8458058113827778
59.0,21560.06438986202,14225.30042729622,116.6290520663247,5394.64479900179,31.009771977291642,33.821069925828404,4.700244971319519
59.0,24042.803577225943,6766.157555538603,125.64363722720448,6612.310620587742,26.24913480137043,44.40607338462413,5.703313736166352
59.0,24081.06012594541,10417.667201227814,102.40530154193777,5130.51636143385,116.73416724709865,102.41129653460366,10.919875947732983
59.0,28686.71691427479,28653.83027132126,123.30177552247389,3717.987867902628,27.148477232939616,18.800117571425666,4.481770242659706
60.0,5934.019055675682,23999.687340361957,113.1879572796179,2513.4784920905295,20.266432148495195,17.974923979605535,5.275549520682514
60.0,9553.842279672188,25162.03743018921,117.74201912298065,4376.875664280009,24.77028309721629,28.534752568210212,5.0165602794547155
60.0,11335.186617880823,31885.58299214865,114.75188583881113,1168.800720062213,15.983878877010985,6.13150000958559,4.968250183901758
60.0,12573.57486513012,6705.188665493932,120.17401381482894,2906.1296027941517,19.35910588334169,15.572958285856147,4.6083278019434255
60.0,16020.377199061892,14476.625297451195,112.97895413553553,5160.326780730387,32.80567862299953,33.86487108556693,4.622567504644265
60.0,17059.49471113888,14483.35573582336,117.56689661813343,4126.015991650154,24.675484449270165,25.23903221461,4.7576269283634485
60.0,17258.256086217567,30025.26105643343,119.74501689461687,3769.2361748174885,24.095304637024412,20.43509516129121,4.489407675342904
60.0,20460.328838229103,6415.081025966816,123.47016371022976,8159.371268346072,31.902023877950132,47.68731496352844,4.813461851849896
60.0,21548.987180408923,14229.239527754784,122.1054999697906,5429.05605757335,29.137660212885915,34.615060971740185,5.199008364422915
60.0,24047.778705658202,6762.79027363947,122.47387485182072,6139.366649126272,29.737997894831842,38.9038830085991,5.167572833439997
60.0,24086.432493798173,10421.076925612695,106.07611355821396,5705.828454852301,110.9584337346824,100.05291443802287,10.30042764157342
60.0,26344.507083742945,31334.88522504847,121.3467508994321,2398.6161804109356,17.619150189565083,13.224590290534682,4.906272021110283
60.0,28694.46654753697,28658.28722570835,117.60768808514841,3634.748591071104,26.21901708429712,19.25959542096073,4.285892368382538
60.0,30499.869717302598,9998.842441094743,118.35940899733447,4319.664847632975,27.17812496735468,26.05797184606424,4.743483740104024
60.0,33427.62908275095,26218.224161399776,112.25059171426948,1222.9497712487505,17.58823838361589,7.973317517683235,5.382450725524848
61.0,5929.478531432472,23986.91636870876,114.28950413569547,2380.685523098521,22.01054254317616,16.814742042975425,5.343333378457132
61.0,9556.702653077278,25150.844658795428,114.42436608653043,4617.928965954363,30.735930495747567,28.719470765927927,4.551422764857504
61.0,11328.742797553226,31886.56719604972,122.0099672013248,1280.081656553628,18.447071668424986,8.32965344586773,6.107875418662979
61.0,12589.143451015603,6710.36554881376,119.77539166324745,2955.4745252554108,24.24197090543504,17.66127831597532,4.975040905492499
61.0,16015.501649386859,14483.50016124267,112.36990243366957,5630.902608814176,39.662746358970324,36.29909391654743,4.481072237315035
61.0,17066.62342857146,14488.95922055005,112.06909532733957,3934.2385735572198,30.557438153387057,26.194689260311346,4.697901588607608
61.0,17255.99225682264,30026.328793136447,119.27878580509378,4407.685027341597,27.417773648732577,23.290138001639445,4.30140895143061
61.0,20460.306686129214,6418.931309463887,127.04717162606742,8345.949396908043,34.634972643133736,46.07752478934495,4.820789807589172
61.0,21551.96171947225,14223.870903381785,124.5806776379203,5478.44935933965,30.92476599311239,34.685383417956906,5.363545205606649
61.0,24046.027659608946,6764.970494660838,126.25463439162085,6908.893580796203,31.947921435349894,41.33879129463524,5.1690870984757975
61.0,24082.478268620678,10425.494265420026,104.29962494868204,5091.314506460746,114.17433935717386,94.27672379931846,10.520336920588251
61.0,24350.041139143344,3368.2792808011595,115.17196190377125,950.5610841753424,18.075111646004643,7.390857537939139,6.572067739884652
61.0,28695.388841604774,28654.362157605363,116.11413001531608,3653.0181318665686,26.330761412994807,21.994386612419866,4.6375863507722785
61.0,30501.604348377045,9992.36422076695,120.89695972535,4455.937745981797,29.31074966560683,24.0938067635583,4.487730743478218
61.0,33405.568032022,26215.38518116182,123.74691605115629,1389.4867041417872,18.87674551227548,9.59801659686295,6.4399168149958435
61.0,33634.53290816816,25197.216592926172,124.53426381663405,1794.5064725711536,21.19868628718068,9.42662757323818,5.177634871633456
62.0,5930.975556920707,23995.436401187653,109.59650692619766,2313.8989429036446,20.497500865564728,13.633537482333507,4.3483861700347255
62.0,9555.314919736576,25159.004056052687,114.91721584417469,4562.297968077423,28.52143475488453,23.788588318904687,3.9662949415617703
62.0,11329.609081152192,31893.766611978783,119.87587678700633,1282.0236624230226,16.149606364784475,7.833545167438137,5.69341470744459
62.0,12578.326740169388,6709.175368794151,118.23850889696433,2898.149778640837,20.751270003537496,16.26644962679913,4.641231499268937
62.0,16012.750182467717,14477.333423813343,111.11202298349775,6194.893590318718,36.49340341435962,35.89408786505977,3.973401018459821
62.0,17064.06707139423,14478.76706129626,116.98307167792562,4185.762199026331,25.223132433883748,26.188053798799857,4.799816782580615
62.0,17251.878832781615,30026.073329881383,118.03779688269134,4421.079643517736,24.873278181275115,21.10276966632151,3.891399546588026
62.0,20461.146597509894,6414.812206660548,125.54143650853011,7656.6131737855385,30.71987222251641,41.739441946211045,4.677491082504354
62.0,21553.029819036397,14233.575258485862,117.85594946938771,5727.5376649794825,33.33438565171791,37.669204473993425,4.985331893390437
62.0,24085.1362457775,10421.108774607215,103.07338817350923,5112.064343090748,107.44179461823258,96.8693694454097,10.511439143788357
62.0,26343.586242557943,31325.424618593148,122.965402634846,2319.418371913844,21.85112144777738,12.959588844777786,5.091446063239287
62.0,28700.29476457422,28654.850613475224,121.50112258068052,3526.8760043864027,24.102023126386644,19.74604588666973,4.759757358463573
62.0,33417.77798502966,26220.666243071144,123.28152672547117,1268.4315022813835,15.548773405189875,8.491888894799443,6.3446404411585045
62.0,33637.768205285225,25188.475538435814,123.38384965186657,1732.6956920182383,18.929286674564434,10.66232829796924,5.716667658296637
63.0,5930.745454862058,23994.717349127546,110.82541822675783,2206.0573390030527,19.954545958638406,17.72549465729571,5.651330685589968
63.0,9557.972540053488,25160.322509830985,113.35238884834432,4497.02032386236,27.1797792967198,21.70003284824182,3.64686593430141
63.0,12584.222436044212,6705.642133055853,115.85094227404572,3142.1871279111197,22.085187864364315,17.54881346102002,4.419164687826675
63.0,16025.339576518778,14482.496549674184,115.32231316153043,5726.865799821598,37.12054386725586,32.07412711558805,4.156728349221719
63.0,17063.96596812459,14485.576463660027,121.51332141289019,4158.282402173093,23.299954247061066,28.084394282944064,5.504857967424807
63.0,17254.202918635357,30025.892854917896,121.3232411961211,4519.064013146194,23.70567091315968,22.524119537142337,4.2199243363928
63.0,21549.626740262134,14228.161236980222,120.70477415594063,5807.874757771877,31.991792510514813,37.46606678866345,5.12244764390672
63.0,24050.866370435953,6761.905959322725,124.003343579201,6962.94011648633,30.326003223302024,44.81433805253258,5.336989093381185
63.0,28697.435137608867,28658.78161696339,120.4146430689845,3750.4036364621875,24.070182119163768,19.15930405359386,4.327965648826811
63.0,30496.08763853802,9995.092395212232,125.797501822282,4161.40164177091,24.885461499263638,21.108051396412005,4.60456758399303
63.0,33412.974279405265,26212.21199683137,123.14796811597932,1196.7893074188619,16.547911502187468,8.299756124209065,6.547751152718936
64.0,5927.714229632013,23988.52591056281,114.1246906150595,2380.3754942579303,20.114275581994754,12.96929426752734,4.387715802319245
64.0,9553.844700107651,25157.702616685234,115.88527262921116,4458.048782609439,28.084354970586755,24.356800116106417,4.191457686771413
64.0,11324.810817544987,31879.163425060386,119.84630151957319,1157.18124977175,15.77917224329073,7.048203985879183,5.790765511187656
64.0,16010.095407404915,14483.199487006852,113.67422249919069,5589.7679769212045,37.70374944680582,35.580425224872265,4.53021352872386
64.0,17059.259537041406,14479.547123457562,114.34800991851144,3860.1525264935153,28.4016231093702,20.4896427764934,4.0567498135502476
64.0,17257.58273258911,30022.058842568174,120.7045173055996,4583.319710412789,24.62571173095167,21.66197251464614,4.001938567734821
64.0,24087.55692823743,10421.692854217672,113.05280550365882,4939.414528879055,112.05936914429725,101.52862991592875,13.678387615563084
64.0,26348.095128285382,31324.35427512925,120.72274676782494,2311.9237049291737,21.17607320283451,13.775848189284941,5.175599770244836
64.0,28693.785633669264,28653.082847238526,116.05979059793475,3446.9966124831503,29.140876717123774,18.025535410053134,4.169928387516002
64.0,30492.009079602823,9990.093261637385,124.98197528264464,4477.690275638543,25.94178034686173,26.747855589589907,5.188519633915159
64.0,33407.39754096248,26211.504487838687,124.75019191598318,1167.641402274983,17.237879079344467,7.873486092389852,6.589026402409988
64.0,33639.667041513574,25196.720329707914,117.63538325956134,1466.9647337342392,20.26079466732492,8.374964596607297,5.161312009731103
65.0,5923.586224816975,23985.944872264638,112.60756793161299,2427.085320145684,19.787548150580612,17.17956946938239,5.202554656444225
65.0,9553.703405933356,25153.747902547413,122.10856910502619,4629.206301117665,26.662607577703735,22.786460872085378,4.216520293821435
65.0,12569.45640889841,6700.899252948767,124.33075240315482,2740.6060766252835,21.498623146068894,16.33730011354262,5.3486755883237365
65.0,16008.342072627944,14474.656925151952,117.70265962712847,5731.680994892606,34.189681673903394,35.721760588379546,4.739954968246433
65.0,17245.29807177241,30021.464386055868,119.11593459819792,4454.955556825381,28.414651133572637,21.773334764083952,4.025673967932888
65.0,21533.69115169046,14220.526345554383,124.67905635985274,6197.536558306279,30.303315760246782,39.41637694627417,5.361293817538462
65.0,26339.511756305303,31330.040499699375,123.97224760336883,2090.436019554329,22.184583087505654,14.377994893563551,6.129871628334188
65.0,28685.537342354954,28654.17903600124,114.6265293890548,3381.155815903915,28.980174719657775,22.05269000832508,4.871836387294046
65.0,30488.67202467459,9987.251088817373,126.77681297874989,4023.906896083885,26.998900422418785,23.079165034613272,5.185337506438472
65.0,33410.498928891815,26212.190213593636,120.87452995308,1174.4814995462687,16.544444819794585,8.022014230102164,6.301541771366011
66.0,5931.971913687418,23991.209042559185,109.73303682540498,2337.607672681583,20.41018574411919,15.472786849727928,4.738661969623983
66.0,9558.860317915543,25156.69725131248,113.063117809746,4148.959499310639,29.154785560148763,20.914561807911657,3.789695681429704
66.0,11334.23016051649,31891.62678341109,123.494691505804,1235.8399410556,16.26543393287434,8.55745659019056,6.539411423369209
66.0,12576.041843087516,6705.031537221864,118.17999192059801,2740.544850016451,20.898528752754544,15.226655253363624,4.63323349774228
66.0,16018.387121547152,14480.714196519963,112.00124612501577,5402.027059374068,34.75506846565553,37.61430700881476,4.779767211150036
66.0,17063.538550443332,14485.455381237693,112.11821523295514,3472.677637072807,27.187774463309687,24.37454823046256,4.963865604456643
66.0,17258.392381983496,30017.397800352366,116.70576382174842,4466.118536807564,25.862495566844643,24.557201125763253,4.266966596252923
66.0,20463.214263247253,6413.878110205486,126.67299587853724,8088.062466620637,31.61234536365789,52.270818434478535,5.550315437651091
66.0,21541.193507369237,14229.578331238115,126.0216745793962,5864.892681177728,30.22396029140154,35.12410379202243,5.196683252790487
66.0,24082.275407751615,10420.091220141416,103.65773534490916,4923.495900752541,111.20074311527581,96.14071303656002,10.951334820310752
66.0,28701.218163926238,28651.437707584955,119.70503454265294,4083.254477644168,24.10615682203324,23.672244069661946,4.704783324878192
66.0,30498.435873789145,9992.346963102253,119.31382934345623,4059.62103216547,27.035345085667473,20.506014508288413,4.184691905861963
66.0,33416.199944646396,26228.687681531002,125.58330975550889,1275.0489493534185,16.7995077675658,8.394664507553381,6.463976273961569
67.0,5932.376493564816,23995.077209143226,111.95490573561347,2246.766922059648,20.72540558229559,15.307236952327527,5.040408351401276
67.0,9546.09569043245,25153.7917037328,118.34960800214182,4238.933447524412,26.646634008076056,23.530729010538987,4.431404620053579
67.0,11325.200979142257,31879.92117551869,123.0549249970113,1220.498758943217,15.94227098490982,6.754109216658087,5.639666904585574
67.0,12582.722008663373,6708.176883217742,114.82952922826928,2743.704852576791,20.41997876989669,16.824560170921643,4.749189697767369
67.0,16014.2854294137,14477.261444309584,111.85389512444657,5073.815905765578,33.193811619062416,32.55127558754861,4.453072922755724
67.0,17064.124588149494,14484.337869960067,113.30631421186254,3488.6560358357883,25.604966775209885,22.874447188599753,4.778333108843926
67.0,17256.571497369638,30027.93453284927,113.86385819809753,3899.906960155681,28.11993598465841,22.757208227489716,4.337527564012442
67.0,21545.370758875106,14233.482971506544,117.59260183277183,5712.194889023585,32.66659559447627,41.5509587597948,5.439069247386111
67.0,24048.103696373888,6759.469330499777,124.44511697380159,6324.641389354139,28.082528173130992,42.84665876677189,5.654565822560085
67.0,24085.104158333605,10419.07358886762,107.70025129520255,5183.673897444638,108.14142562105383,92.58233627345885,10.818088663757603
67.0,26338.657652953774,31331.484884379515,123.01913123465756,2099.6095138096493,20.267134643343372,11.728784203501693,5.164469949020832
67.0,28696.668866456206,28654.625463510478,115.09112500693996,3589.9748531081664,27.495402313193527,17.749120383123888,3.9197144283383745
67.0,30495.385275177403,9989.804689939367,124.86346593111921,4380.346504840807,25.818104278919254,22.46521510809538,4.562508547785133
67.0,33424.14494922303,26220.432701505168,115.42747255970123,1150.7469795766426,17.578816851411148,9.745852162745203,6.802206069553914
67.0,33644.34046554483,25202.773684102052,123.7792131826086,1557.145799044091,18.750100412444144,10.903000117542781,6.409686231460489
68.0,5936.994431419808,24005.205561975854,119.37392251847668,2266.254125583838,18.476007208148847,14.166265825307308,5.275289200187917
68.0,9563.099007540317,25161.285609627208,112.70458557635314,4315.437728838114,28.7994874640671,28.23958387842345,4.645515611739807
68.0,11343.473875905685,31902.97317733473,124.05963034684702,1278.7135896484704,15.739657239620694,7.925788455293458,6.079288853604221
68.0,12575.83206054169,6709.8964833902455,123.26972546137854,2903.6576386671945,19.92184340617475,18.081486928937302,5.424006052494288
68.0,16020.914414734276,14478.136159079546,112.47970825131752,5108.370298806269,35.03247188793544,27.672459513438703,3.895726545889734
68.0,17070.69096649379,14482.004685212905,113.51901871424472,3935.9335665949625,25.587076901057188,26.652146055635345,4.879832871195775
68.0,17261.339975380273,30025.76863738012,117.53924580317353,3988.712344317902,24.50571820644513,23.56221063861709,4.631520620597946
68.0,20466.85547744296,6412.705048197882,123.65550688414557,8104.044922910965,33.463343860665944,39.81556568874691,4.130178667416347
68.0,21550.471029282777,14235.470574137815,118.06611642113425,5778.339961382949,33.251139059951804,33.698708974977166,4.494558485938088
68.0,24055.893959465404,6766.320472328954,125.45672233212471,6456.7695836188495,29.120963619511684,42.94498269112646,5.641988873201949
68.0,24080.876317986123,10422.767306301377,102.533833293601,5280.062961683493,105.14876875457253,98.60043612898552,10.25153372685002
68.0,28704.359713887505,28658.44050995389,119.35649356644544,3631.5927028399296,23.88219984799821,16.5499594727824,3.9239249092127073
68.0,33424.016224695,26224.56222344006,114.86200825266646,1137.08074396571,18.263301633945883,9.028242073478513,6.450038495063425
69.0,5922.734307128066,23994.723442416496,110.78268535347851,2588.5639765467877,21.44299572066402,20.11291557348131,5.4160347845476915
69.0,9548.338299092664,25151.73263264586,116.81094834791743,4490.040980603784,26.66192085870112,23.81681996487951,4.1480237709235945
69.0,11312.083468786946,31879.509848138405,122.00443618391496,1183.3457368318664,16.4140829299624,7.454320271581227,6.060236779736877
69.0,12576.4551311978,6708.966226954171,117.602498927503,2898.8568560984368,20.979215017873603,15.83642493745468,4.504421553813638
69.0,16007.783018957434,14477.357150361833,117.59732337679486,5696.517964449091,32.86899976366186,33.2899961187063,4.473392593245898
69.0,17058.839542574064,14476.27300912265,115.23462408200221,3877.6506973299806,29.929917233101413,25.983125792137322,4.977441548296847
69.0,17255.017649265457,30024.274577357774,110.31302357913235,4162.266658942853,30.321611261418564,21.843056085982262,3.742405032023705
69.0,21548.18910064075,14223.410053056341,120.3662865746064,5778.3265942460475,32.90558938409696,40.37630501774124,5.478930122343808
69.0,24041.02359362782,6758.289661619375,127.17798545889947,6783.037657989825,29.590851987605873,40.67625040774022,5.256352503280092
69.0,26341.69540761035,31321.23935954661,119.17153293404388,2011.167266792724,21.588512304573207,13.553736559898212,5.649770852728979
69.0,28686.94395152633,28656.423269721156,125.446465371642,3679.7971282990725,22.63240798015149,20.33383600488384,4.968723092778434
69.0,30491.508984759166,9989.305745906804,125.75579126069744,4387.892463931627,25.587257778288205,22.61434672168249,4.639757453104937
69.0,33397.06661958607,26217.24971867944,117.47137145846614,1164.9839912838145,17.343852945069433,9.303330618482805,6.704986750237729
70.0,5936.3440428866315,23997.268802872233,111.07034214491955,2138.65698633181,21.68217014630303,13.265031713672991,4.666318733604781
70.0,9553.868192846565,25156.321982913763,116.78283794815732,4692.963274310604,26.86783911637668,28.44371670110385,4.617830150201094
70.0,11333.102081162951,31886.721400590108,115.01085713603089,1157.8910117761855,16.68788536511624,8.73285438395335,6.2197644204510185
70.0,12580.576958479567,6709.580393357995,118.38349748259846,2703.3223913422553,21.821607166162735,13.711186341476171,4.355525152605736
70.0,16018.924144341225,14480.326307239715,113.27296578466934,6047.466175719448,34.33854947696369,38.295309818357076,4.459274015508715
70.0,17071.76378554773,14478.379071203823,119.22143414329115,3900.923367015923,25.454106761418956,24.73727161985141,5.05428793035689
70.0,17259.872022082847,30026.581180748355,121.45678352200433,4726.964170679604,24.671427706937575,26.437879899811055,4.633564132790652
70.0,20463.9630947898,6415.893829356643,126.53443020820815,7486.2179198447675,31.591355071180956,45.953414278742414,5.295732207105719
70.0,21554.075897272953,14233.294256302228,119.34822310565696,5820.131706301799,31.0491429491559,35.74121337159584,4.797899622883374
70.0,24050.92455555257,6762.7385007641,123.31154049891514,6379.99672268591,30.50350966431099,45.78182734860399,5.857337506697835
70.0,24089.80217036955,10424.33284925388,108.57595757326635,4198.934859779126,103.17055209548764,94.29189319169478,13.79102665280842
70.0,26345.990463988957,31328.36479932241,123.7554020186809,2186.0321613830397,19.97879481472078,11.198502819331432,4.879231890939824
70.0,28692.362772441058,28657.77755325081,118.10205677698379,3540.5541405303566,27.715716346751588,17.53408505536626,4.111724525324671
70.0,30496.528015821557,9995.139485834557,127.03990592758635,4037.8325310228493,24.949321761983718,22.16022444548931,5.014696602608638
70.0,33420.967509333335,26225.11674820082,114.84477483600462,1129.4111207304338,18.24675424858718,8.287555118277062,6.114936953405202
71.0,5933.30726503737,23997.129038303563,108.53358513439173,2221.5554769516343,19.85083250156495,15.522894131686023,4.873539569797373
71.0,9548.548185112055,25153.447784546304,114.98506513557017,4481.910615743667,26.473169694535784,23.56241273739057,4.003803321732989
71.0,11331.267590754775,31900.806719129796,118.20119532318293,1180.1824445436557,17.561471849766733,7.74339877870757,5.911795592529988
71.0,12572.51283367568,6710.190046511085,115.3319986768257,2803.789934350864,20.53644299742718,13.745374023314115,4.04748968474681
71.0,16008.176134662091,14481.993437280675,117.08341233983525,5989.549595403977,34.10879827960303,36.81383654103047,4.624159668858103
71.0,17062.614782039396,14479.839904476628,117.70820675799595,3965.8498443017816,24.482264186913653,25.827641917370162,5.043747849279288
